user_id,screen_name,location,description,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,created_at,filename
"168891447","DeptDefence","Australia","Official account of Australia’s Department of Defence. Home of the @Australian_Navy, @AustralianArmy, @AusAirForce and Defence APS.  https://t.co/q85F6G9xL8",38773,169,577,1868,true,9095,"Wed Jul 21 01:27:40 +0000 2010","deptdefence-4.json"
"983508625","geoffrey_payne","The Goldfields, Victoria, Australia","Interests: Politics (Port Winger), Collecting Civil & Military Aviation Books & Ephemera",8474,8090,1592,997286,false,1041751,"Sat Dec 01 23:09:56 +0000 2012","deptdefence-4.json"
"3133596481","BM_Howard","Australian Capital Territory","Pacific Sports Partnerships Program Manager @GHDspeaks Steering Board @sportanddev Board @vanuaturl Committee @RugbyLeagueENWC Global Ambassador @TOwolfpack",320,598,11,581,false,2294,"Thu Apr 02 22:44:28 +0000 2015","deptdefence-4.json"
"514866289","DarrenChesterMP","Lakes Entrance, VIC","Member for Gippsland - Minister Veterans' Affairs - Marathoner - surf lifesaver - Passionate about regional communities & road safety - left-handed - Swans fan",13570,1208,290,12180,true,11358,"Sun Mar 04 23:07:20 +0000 2012","deptdefence-4.json"
"1141359750812176384","Emenoguwoe2020","","Hard Worker - Non Stop! Dedicated to tasks until complete! https://t.co/5tG4joFyRG  https://t.co/zmbqMtnDHy https://t.co/EjIMjrYNug https://t.co/CDRHGBFY2A *sales rep*",230,4862,6,10734,false,49046,"Wed Jun 19 14:59:04 +0000 2019","deptdefence-4.json"
"1179202646672056320","R_ZenBo","World Citizen","Human Rights | 🌊TheResistance | 🚫 NRA | #FBR |#RefugeesWelcome #NoWall #ClimateCrisis #Migrants #OpISIS ⏳🌎  Support our Troops 🇺🇸   Health Sciences #BLM ♎",4192,4437,2,5987,false,2185,"Wed Oct 02 01:14:14 +0000 2019","deptdefence-4.json"
"1532404195","plantbased2019","Vaucluse & Desert Springs","A dedicated commitment to learn, take action & create successful outcomes. Evidence based learning to achieve the ultimate in health, wealth & fitness.",1547,3135,52,10600,false,18195,"Thu Jun 20 00:28:46 +0000 2013","deptdefence-4.json"
"851211143238602754","FranceAfrik","France :","Réseau dédié à François Fillon, homme d’Etat français lucide,s'est distingué par le courage face à l'adversité, projet réforme France et lutte contre terrorisme",5315,4177,40,466417,false,473283,"Sun Apr 09 23:12:06 +0000 2017","deptdefence-4.json"
"989660875","Marie_Onyx","","#KamalaForThePeople 🤜🏽🤛🏼 Vegetarian 💗 for All the reasons Volatile af 💥 but I'm tryin' Is it true is it kind is it necessary 🤐",307,457,5,21864,false,33585,"Tue Dec 04 21:48:42 +0000 2012","deptdefence-4.json"
"26417015","tenej_jenet","","🌿 I block 🌿🍓 #Kamala2020 🍓🌿❤️ #KHive ❤️ #DougHive ❤️🌿💄 #TeamPelosi 👠👠🌿🌸 Dream POTUS #Hillary 🌸🌿 🌸 #StillWithHer 🌿 #StrongerTogether 🌸🌿 🗑 #NoBBBBs 🗑",703,190,1,176424,false,236309,"Wed Mar 25 03:19:54 +0000 2009","deptdefence-4.json"
"1134087406267785216","TraceyGrima","","",2,15,0,8,false,5,"Thu May 30 13:21:22 +0000 2019","deptdefence-4.json"
"797106713832914944","PaulHanley12","","",504,161,53,109103,false,174838,"Fri Nov 11 16:00:24 +0000 2016","deptdefence-4.json"
"25663130","mrbenzachariah","Melbourne","Automotive investment writer, driving enthusiast, watch nerd. Editor-in-Chief at Harris & Silverman.",587,1307,12,47792,false,29443,"Sat Mar 21 11:11:47 +0000 2009","deptdefence-4.json"
"1054559931464998913","ASDGovAu","","ASD is Australia's foreign signals intelligence, cyber security and offensive cyber operations agency. Protecting Australia for 70+ years.",16107,72,174,796,true,370,"Tue Oct 23 02:27:35 +0000 2018","deptdefence-4.json"
"1101623225300115457","rosie_adeney","Australia","",7,87,0,1890,false,193,"Fri Mar 01 23:20:18 +0000 2019","deptdefence-4.json"
"386924577","TonyPeakeAUS","Melbourne (& loving it)","Husband. Dad to 2 great girls | Defence Lead Partner + Global Leader Government & Public Sector @PwC_AU | Chair of Methodist Ladies' College",723,448,34,642,false,3798,"Sat Oct 08 04:50:44 +0000 2011","deptdefence-4.json"
"989838579835723776","KellieEarl","Canberra","Proud Veteran. Great lover of reading, politics and travel. Passionate about mentoring and being mentored!",27,64,0,339,false,126,"Fri Apr 27 12:08:02 +0000 2018","deptdefence-4.json"
"301148961","libertad717","","",1142,4190,497,206,false,1115283,"Wed May 18 23:49:44 +0000 2011","deptdefence-4.json"
"719565486","SailorsSocSA","","The Sailors’ Society, South Africa provides a personal lifeline for seafarers on board ship and when they step ashore.",4133,2368,71,87,false,15302,"Fri Jul 27 06:13:00 +0000 2012","deptdefence-4.json"
"844574135510552576","samolukanni","The Globe","Ex-Mbr,Australian Marine Ops&Rsq|Chairman,New Cosmic Resources Ltd|ICT&Maritime Xpert|Child Adv|Mbr~ACA,ACMA,NEPC,NSC,NCMDLCA,SALS,CRFFN,NIFFCB,HP,NITDA,CPN,NCS",1090,1081,3,10625,false,8033,"Wed Mar 22 15:39:00 +0000 2017","deptdefence-4.json"
"965353159936782337","CDS_Australia","Canberra","Chief Defence Scientist and head of Defence Science and Technology.",1284,96,9,654,false,255,"Sun Feb 18 22:31:43 +0000 2018","deptdefence-4.json"
"134249881","Mysatopia","Above ground","Love my babies, human and fur type, researching, animals & all things Q, UFO, UAP, USO,  AF Vet. 👮🏻‍♀️👽🛰✨🛸 #AllLovingBeingsAreWelcome #OfficialFirstContact",206,1204,2,2472,false,1206,"Sat Apr 17 22:05:26 +0000 2010","deptdefence-4.json"
"842664600680116224","CherylAPearce","Cyprus","Forces Commander United Nations Forces Cyprus",1581,169,19,2571,false,426,"Fri Mar 17 09:11:11 +0000 2017","deptdefence-4.json"
"35390250","benfarinazzo","Canberra, Australia","A proud Aussie with a big smile who loves family, exercise and life. Ambassador stuff for mental health, veterans and sport. Won some gold medals #IG2018 👍🇦🇺",732,1903,9,11279,false,2562,"Sun Apr 26 03:27:41 +0000 2009","deptdefence-4.json"
"4834615551","whitey_88z","Milton, Brisbane","",4,10,0,14,false,17,"Fri Jan 22 09:20:10 +0000 2016","deptdefence-4.json"
"1015360695573962753","VCDF_Australia","Canberra","Vice Chief of the Australian Defence Force. RT does not equal endorsement",791,83,8,171,false,40,"Fri Jul 06 22:23:49 +0000 2018","deptdefence-4.json"
"1159308178875670528","HEADPOTUS","Manhattan, NY","HEAD Of DOD , NATO,  GOV. FBI, CIA, POLICE, TROOPER'S, USBP ,ICE, HLS, SS, DEA, DA ,TOP JUSTICE SPEAKER HOUSE  LAW  SINCE MARCH 4,1789 SPOUSE AARON JUDGE🌟",107,4657,0,2829,false,4555,"Thu Aug 08 03:39:43 +0000 2019","deptdefence-4.json"
"608210414","drjzap","Canberra, Australia","Policy Officer @EmploymentGovAU & Visiting Fellow @ANUslll researching how HIV/AIDS is imagined and constructed in life writing genres. He/him.",188,239,9,349,false,247,"Thu Jun 14 14:58:29 +0000 2012","deptdefence-4.json"
"3973643053","isabel_mudford","Canberra ","PhD Candidate @ANU_Socy and queer community worker interested in politics, feminism, and coffee. Gratefully living on Ngunnawal land.",221,598,0,2962,false,305,"Wed Oct 21 22:23:00 +0000 2015","deptdefence-4.json"
"93843772","lavendersan","Sudney ","こんにちは。オーストラリア シドニーに住んでいるただの主婦です。",331,779,0,43298,false,18981,"Tue Dec 01 11:50:21 +0000 2009","deptdefence-4.json"
"1059271230774161408","AsiaBayof","","Promulgated by @PhilipMEagle a concerned citizen from Australia, encouraging action by responsible world leaders to end the Sth China Sea disputes",6,73,0,4,false,177,"Mon Nov 05 02:28:36 +0000 2018","deptdefence-4.json"
"840775852514140161","OpenArmsSupport","","We provide 24/7 free and confidential counselling for veterans and their families.   For support call 1800 011 046  International +61 2 8566 6920 (costs apply)",1067,621,11,2074,false,1597,"Sun Mar 12 04:05:58 +0000 2017","deptdefence-4.json"
"186333073","DVAAus","Canberra, Australia","Supporting those who serve or have served in the defence of our nation, and commemorating their service. Account is monitored during ACT business hours.",7533,227,132,671,true,6341,"Fri Sep 03 04:49:22 +0000 2010","deptdefence-4.json"
"4144226894","JohnWharington","","",24,211,0,2752,false,194,"Fri Nov 06 08:40:24 +0000 2015","deptdefence-4.json"
"843404677211340801","aujpyouth","Sydney, New South Wales","Connecting young 🇦🇺🇯🇵 people with opportunities, experiences, and advice. 日豪若手協会は若手が互い交流しキャリアアップさせることによって二国間の関係を深める協会である。 #aujpyouth",156,332,2,962,false,418,"Sun Mar 19 10:11:59 +0000 2017","deptdefence-4.json"
"2807488880","copycat_001","","気まぐれ趣味人間。興味の対象はカメラ・映画・ミリタリー・アート・デザイン、日本酒等々。模型も少しだけ。自分が撮ったミリ系の写真は別アカウントにて→@copycat_002",727,576,62,1774,false,26409,"Sat Sep 13 13:27:10 +0000 2014","deptdefence-4.json"
"768362756353339392","anne_clothier","Sth Aust","Tragic Dog/Animal Lover. Crusader for Equality and Human Rights. Dreamtime Believer👣Leftie ALP Proud Sth Aussie",1256,1221,14,147453,false,159953,"Wed Aug 24 08:22:11 +0000 2016","deptdefence-4.json"
"311856115","SeanBradbery","Born to Lose, Live to Win","Dad. Hobbyist comedian. Bogan philosopher. Ngunnawal land.  *See avatar for message.",9114,7605,298,109447,false,18222,"Mon Jun 06 05:21:56 +0000 2011","deptdefence-4.json"
"1149523585565786112","Kyoto_bojou","Japan","自衛隊の練度の高さを国内外に示したい、  お世話に   なった自衛隊に感謝の気持ちを 示したいです。",3022,4862,6,42186,false,7464,"Fri Jul 12 03:39:14 +0000 2019","deptdefence-4.json"
"108577207","venusboy1977","Launceston, Tasmania","Guess the age? I love my 2 cats! Why, when, and who. How and what. Answer now or maybe not...:) Quizzicality, the newest name for our reality.",3470,4859,88,9219,false,77735,"Tue Jan 26 11:14:29 +0000 2010","deptdefence-4.json"
"991883030","KZiesing","Canberra","Defence writer and thinker. Pointing out the inconvenient since 2006. Views are my own.",1091,912,42,3954,false,2085,"Wed Dec 05 22:09:10 +0000 2012","deptdefence-5.json"
"425580734","jurylady5","Southern hemisphere","Interested in world affairs, communication, education and peace.",16170,17780,4143,17198,false,1442985,"Thu Dec 01 05:19:56 +0000 2011","deptdefence-5.json"
"997672135001690112","AusAeroCorp","Canberra","Part of STACT Advisory, we provide aerospace consulting, development and operations globally.",30,191,0,186,false,158,"Sat May 19 02:55:47 +0000 2018","deptdefence-5.json"
"851211143238602754","FranceAfrik","France :","Réseau dédié à François Fillon, homme d’Etat français lucide,s'est distingué par le courage face à l'adversité, projet réforme France et lutte contre terrorisme",5315,4177,40,466417,false,473283,"Sun Apr 09 23:12:06 +0000 2017","deptdefence-5.json"
"1183030345861455874","zrackyy","","I want to say something.",12,469,0,101,false,1869,"Sat Oct 12 14:43:30 +0000 2019","deptdefence-5.json"
"913136246771269637","sonoftaiwan","Taiwan","Esteeming Courage to be Freedom and Freedom to be Happi. #IndoPacific",1455,4999,4,103876,false,48101,"Wed Sep 27 20:20:21 +0000 2017","deptdefence-5.json"
"1247938099","Drvshsjeep","","",455,488,16,148208,false,65242,"Thu Mar 07 04:50:04 +0000 2013","deptdefence-5.json"
"2336713098","Caitlen2310","Australia","Love Life Live Life Love People",287,32,14,22256,false,36724,"Mon Feb 10 13:48:52 +0000 2014","deptdefence-5.json"
"109660958","masondc886","East Maitland, Maitland (NSW)","Be compassionate or else. Give more than you receive Always love 💕  Cap under $30 incl. deliv. your colour https://t.co/yvxlNjl33v",197,399,0,5269,false,3282,"Fri Jan 29 20:48:09 +0000 2010","deptdefence-5.json"
"48616841","joshuawbarr","Sydney, Australia","Come further up, come further in! Not this crude matter. Writing my way out, just you wait. Views expressed are my own. Retweets do not=endorsement. Really!",749,5000,255,44061,false,79965,"Fri Jun 19 05:06:41 +0000 2009","deptdefence-5.json"
"805311733661171712","GBReefCoalMine","Cayman Islands","Spoof account   -  Funded by Australia and India's poor",424,674,23,2408,false,2756,"Sun Dec 04 07:24:14 +0000 2016","deptdefence-5.json"
"205474999","ivolkman","Caracas Venezuela","Sólo Dios es bueno. (Lucas 18, 19)  http://t.co/gMQcrqQtH4",1737,4094,4,6402,false,94539,"Wed Oct 20 23:44:35 +0000 2010","deptdefence-5.json"
"4602505502","timwrig1","Queensland, Australia","🛎️No Direct Message Please📢 Retweets are not a personal  opinion held by me. I tend to question others on their intentions or motives. I am taken...",2569,2778,5,88718,false,46351,"Sat Dec 19 11:14:47 +0000 2015","deptdefence-5.json"
"2437672508","habeebiinta","","I'll see your Quiet Australian and raise you two inner-city raving lunatics.",1347,3772,4,50695,false,17465,"Fri Apr 11 00:01:58 +0000 2014","deptdefence-5.json"
"1179693221699391488","Alan58423030","NSW","where’s the pants shitter from Maccas hiding.",770,2495,2,1209,false,2280,"Thu Oct 03 09:42:55 +0000 2019","deptdefence-5.json"
"1067583946811092992","macilreedefence","Whangarei, New Zealand","Past President of @aerospacenz Both grandfathers and father were war veterans. Main account @macilree",45,930,0,1211,false,1251,"Wed Nov 28 01:00:22 +0000 2018","deptdefence-5.json"
"1027001889819262976","LesleyAyres2","New South Wales, Australia","",7,19,0,1072,false,433,"Wed Aug 08 01:21:46 +0000 2018","deptdefence-5.json"
"293375603","carnamah","Western Australia","We run the Carnamah Museum, look after the historic Macpherson Homestead and share local and Western Australian history online.",1826,1687,93,616,true,1135,"Thu May 05 07:26:40 +0000 2011","deptdefence-5.json"
"4502970552","MikeDutton9","","",79,152,6,1661,false,6357,"Wed Dec 09 02:55:43 +0000 2015","deptdefence-5.json"
"844574135510552576","samolukanni","The Globe","Ex-Mbr,Australian Marine Ops&Rsq|Chairman,New Cosmic Resources Ltd|ICT&Maritime Xpert|Child Adv|Mbr~ACA,ACMA,NEPC,NSC,NCMDLCA,SALS,CRFFN,NIFFCB,HP,NITDA,CPN,NCS",1090,1081,3,10625,false,8033,"Wed Mar 22 15:39:00 +0000 2017","deptdefence-5.json"
"2189234432","GreatOzGovTweet","Australia","A service from @measuredvoice showcasing great examples of Australian Government social-media messages.",1678,25,335,33,false,177238,"Mon Nov 11 23:47:39 +0000 2013","deptdefence-5.json"
"1529421373","RichFM39517086","Laguna Beach, Ca","WDON RADIO ~ # ROCK # BLUES # POP $ LEGENDARY MONEY!!",2813,5001,517,412104,false,497338,"Wed Jun 19 01:58:01 +0000 2013","deptdefence-5.json"
"56599231","Keg767","Australia","Christian, husband, father, son, friend, colleague, pilot, trainer. Posts are my views and may not reflect those of my employer. A330, 767, 747-400, A380",1571,256,16,14885,false,6880,"Tue Jul 14 03:58:50 +0000 2009","deptdefence-5.json"
"929675218833915904","today_australia","Australia","Community and business news from across Australia.",290,1515,1,156,false,660,"Sun Nov 12 11:40:19 +0000 2017","deptdefence-5.json"
"347818487","DjRaison","Perth W A","Anti Inequality Movement. AIM for a better fairer form of government #10minuteRevolution. 11 am every Sunday morning",708,782,3,14053,false,44663,"Wed Aug 03 12:15:07 +0000 2011","deptdefence-5.json"
"1104562845738446848","Dan_Thehand","Øņ Mý Ąř§ë","stanning the most smartest mp and future pm - Dan Da-Man Tehan! #Dan4PM dan tehan's no 1 stan/fan account. connoisseur of cringe. They/Them/Their/It",8,44,0,1006,false,849,"Sun Mar 10 02:01:19 +0000 2019","deptdefence-5.json"
"953197291","jack_bexley","Bexley, Sydney","Let sleeping cats lie. Otherwise you have to herd them...",207,70,11,50506,false,26783,"Sat Nov 17 08:43:44 +0000 2012","deptdefence-5.json"
"964691574524227585","Fiji_Lov_Israel","Fiji","We Love & Support the Jewish State of Israel in Fiji. We will highlight Israeli advances in many fields & we encourage Fiji to learn from Israel.",67,283,0,1347,false,700,"Sat Feb 17 02:42:49 +0000 2018","deptdefence-5.json"
"777333275660476416","sammijain7","New South Wales, Australia","Thoroughbred Horse Breeder",179,126,1,24988,false,33159,"Sun Sep 18 02:27:49 +0000 2016","deptdefence-5.json"
"190567544","DaleBeas","","Director of Professionals Australia's ACT Branch and Australian Government Group - the union for engineers, scientists and technical professionals",53,196,0,197,false,172,"Tue Sep 14 08:15:43 +0000 2010","deptdefence-5.json"
"1112021207149436934","BenjaminKraus9","Everywhere","Leading from the Front.  Diplomat. @NATO Geopolitical Security #Brexit Timeless American-European Exceptionalism Chosen to Bridge the Great East-West Divide",336,5001,2,732,false,10860,"Sat Mar 30 15:58:10 +0000 2019","deptdefence-5.json"
"1031545548782759936","ASFUnions","Australia","The ASFU represents workers within the Industry across Australia. Any election comment is authorised by ASFU convenor Glenn Thompson",94,100,1,297,false,96,"Mon Aug 20 14:16:38 +0000 2018","deptdefence-5.json"
"884543725715603456","edwinbriddy","Australia","",26,54,1,1859,false,3065,"Mon Jul 10 22:43:53 +0000 2017","deptdefence-5.json"
"2962112305","ScooterBodgie","Magnetic Island","Aging outlaw scooter gang member and subversive bodgie.  When I say 'left', I really mean 'LEFT!'",873,1660,48,40237,false,34239,"Wed Jan 07 04:30:50 +0000 2015","deptdefence-5.json"
"1169379286106509312","Antarctica2Of","","",11,123,0,1818,false,854,"Wed Sep 04 22:38:54 +0000 2019","deptdefence-5.json"
"983508625","geoffrey_payne","The Goldfields, Victoria, Australia","Interests: Politics (Port Winger), Collecting Civil & Military Aviation Books & Ephemera",8474,8090,1592,997286,false,1041751,"Sat Dec 01 23:09:56 +0000 2012","deptdefence-5.json"
"1378550820","gatcon1","","",523,519,21,3850,false,16965,"Thu Apr 25 03:36:19 +0000 2013","deptdefence-5.json"
"122104516","sheilaballarano","New York, NY","Artist / Sales / Media Fashion & Film Media  Creative Art Director  /  Writer Photography / Executive Measurements",1800,4107,63,54833,false,76182,"Thu Mar 11 16:12:30 +0000 2010","deptdefence-5.json"
"3277756314","Petitioner007","Yuibera Country","Queensland Legal Field Corruption Whistleblower. My Twitter Account has been created specifically to Ensure Royal & Judicial Commissions serve True Stakeholders",1863,2064,24,122686,false,67264,"Sun Jul 12 20:41:44 +0000 2015","deptdefence-5.json"
"270248557","KeithKaren1","Bendigo","Love poilitics, investments, Real Estate & keeping up with world affairs & expressing my views on anyone who will listen, married to @kas_1704",3195,3218,97,4731,false,65677,"Tue Mar 22 08:09:46 +0000 2011","deptdefence-5.json"
"256762608","bigmar98","","Mueller found 10 times Dumb Donny obstructed justice … you know what Nixon was getting impeached for.",82,438,1,13260,false,6053,"Thu Feb 24 01:13:51 +0000 2011","deptdefence-5.json"
"2479088160","MarieCo92176893","Canberra","feminist, social policy analyst. All comments personal views",2827,331,81,200386,false,168421,"Tue May 06 01:55:58 +0000 2014","deptdefence-5.json"
"1089151295397621760","zalisteggall","Manly, Sydney","Independent MP for Warringah, Working Mum, Olympian and Barrister, Authorised by Z Steggall, Level 2, 17-19 Sydney Rd, Manly",16133,202,90,320,true,613,"Sat Jan 26 13:21:19 +0000 2019","deptdefence-5.json"
"2277555896","Valen_of_Minbar","Past, Present & Future. ","...and this gray spirit yearning in desire   to follow knowledge like a sinking star,  beyond the utmost bound of human thought.",3104,2824,336,36059,false,140763,"Sun Jan 05 12:33:12 +0000 2014","deptdefence-5.json"
"56378846","BruceC01","Gold Coast, Queensland, Aust","Equity Trader. If you can't work out where I stand on the environment & the economy from my tweets, I can't be trying hard enough! Never forgive & never forget.",1022,1016,48,10783,false,35700,"Mon Jul 13 13:59:58 +0000 2009","deptdefence-5.json"
"15170258","craigthomler","Canberra","Digital Marketing Senior Manager for Accenture ANZ. Into #Innovation, #DigitalTransformation, #DigiGov & #Gov20. Opinions mine, retweet≠endorsement",10266,10865,1019,130,false,118065,"Thu Jun 19 15:44:15 +0000 2008","deptdefence-5.json"
"4253031505","MakeMayoMatter","South Australia, Australia","Member for the Federal Seat of Mayo, SA. Mum of 3, keen fisho.",6108,934,116,1719,true,1319,"Mon Nov 16 04:40:15 +0000 2015","deptdefence-5.json"
"913136246771269637","sonoftaiwan","Taiwan","Esteeming Courage to be Freedom and Freedom to be Happi. #IndoPacific",1455,4999,4,103876,false,48101,"Wed Sep 27 20:20:21 +0000 2017","deptdefence-6.json"
"122104516","sheilaballarano","New York, NY","Artist / Sales / Media Fashion & Film Media  Creative Art Director  /  Writer Photography / Executive Measurements",1800,4107,63,54833,false,76182,"Thu Mar 11 16:12:30 +0000 2010","deptdefence-6.json"
"546765821","Nartster","Red Planet Centralia   ","Americans plz note: Australian *Liberals = US Republicans.  ALPHRW Founder. Retired Bus Pirate. Bueller.  #LibsLieAlways #BullshitBoy #LibCrimeInc",2412,876,7,83543,false,30771,"Fri Apr 06 12:24:36 +0000 2012","deptdefence-6.json"
"1494243848","ForbesHolmes","Sydney, Melbourne, Adelaide","Uncle to 6 much loved nephews: @TeamScotti. Guiding them into adulthood is my greatest achievement, and through adulthood my one true purpose.",620,3042,60,1650,false,40376,"Sun Jun 09 00:14:14 +0000 2013","deptdefence-6.json"
"577364917","jnw62","Australia","",275,2231,62,9967,false,5753,"Fri May 11 18:34:55 +0000 2012","deptdefence-6.json"
"1197762195922309120","Anderso65289817","","",11,155,0,3,false,8,"Fri Nov 22 06:22:27 +0000 2019","deptdefence-6.json"
"2582963526","julia16815","New England & Melbourne","The people that elect corrupt politicians, imposters, traitors are not victims, they are accomplices. George Orwell",697,1308,2,152093,false,27776,"Sun Jun 22 23:35:02 +0000 2014","deptdefence-6.json"
"612494885","Foy_Steve","Sydney, Australia","Free and Independent Media Supporter",254,259,6,4829,false,41830,"Tue Jun 19 11:53:37 +0000 2012","deptdefence-6.json"
"72547133","ronh62","narromine nsw","Simple hard working aussie............When I give food to the poor, they call me a saint. When I ask why they are poor, they call me a communist - Hélder Câmara",1020,1670,23,5088,false,56765,"Tue Sep 08 13:06:27 +0000 2009","deptdefence-6.json"
"439035260","JswannyJohn","","Excuse my frivolity, the world is too serious at the moment. Left is best ,union strong love charts and facts 💪",269,73,2,59425,false,25677,"Sat Dec 17 08:54:47 +0000 2011","deptdefence-6.json"
"149086569","miklosvegh","","",372,1736,2,36382,false,32523,"Fri May 28 11:17:28 +0000 2010","deptdefence-6.json"
"270219666","katienarrabeen","Narrabeen Australia","Love politics, want a just and fair society. love the beach, love reading especially Australian fiction. Love my footy!",885,1478,59,77939,false,50049,"Tue Mar 22 06:27:33 +0000 2011","deptdefence-6.json"
"967123451629666306","kellyklock4","","Vote  @realDonaldTrump @BorisJohnson @netanyahu @OfficialAPCN @ScottMorrisonMP @AbeShinzo @MBuhari @ProfOsinbajo @omoregbekelly",272,279,0,15449,false,52895,"Fri Feb 23 19:46:13 +0000 2018","deptdefence-6.json"
"704024418","workingmum38","","",258,99,2,71535,false,20057,"Thu Jul 19 00:02:21 +0000 2012","deptdefence-6.json"
"1007425230921351170","VickiAbby","","NEVER Piss off a witch! Fighting For Mother Earths Future",856,780,2,121644,false,71683,"Fri Jun 15 00:51:06 +0000 2018","deptdefence-6.json"
"22709996","goldensplace","Australia","Moans about the demise of Parliamentary standards and balanced journalism. Loves Golden Retrievers and Cavalier KCS. Formerly Duchess of Dogs",291,632,6,11848,false,9691,"Wed Mar 04 00:59:38 +0000 2009","deptdefence-6.json"
"873824198044532736","Sunsplashsun","AusTraLia SouTheRn tErrItoRy","read. write. converse. challenge. truth to power.",1001,969,2,33413,false,120316,"Sun Jun 11 08:48:18 +0000 2017","deptdefence-6.json"
"2324991210","D_Melissa2","","My beautiful husband and children, your love 💖 sustains my spirit. Courage is like a muscle, the more you use it for good, the stronger you become. 💓💓",2953,2900,9,185714,false,197514,"Mon Feb 03 06:59:05 +0000 2014","deptdefence-6.json"
"1190450260117618690","de_laguerre","","Do not follow, I have no interest in followers.",14,79,0,31,false,229,"Sat Nov 02 02:07:49 +0000 2019","deptdefence-6.json"
"3010831688","ashleyHnttw","","",718,3195,13,76756,false,58044,"Fri Feb 06 04:25:43 +0000 2015","deptdefence-6.json"
"1143782666522640384","SaDavein","South Australia","Husband who scrubs up ok beside an AMAZING woman, father of four, child with ASD. Indep, globetrotter, consultant, Krav Maga, 🇦🇺 🇨🇦 🇩🇴",84,170,0,2463,false,1753,"Wed Jun 26 07:26:52 +0000 2019","deptdefence-6.json"
"341268528","GrantSando","","",86,212,0,827,false,1325,"Sun Jul 24 02:58:53 +0000 2011","deptdefence-6.json"
"828191298","Hanoi_Exchange","2VF4+PM","The Leading Regulated Market of Unlisted Public Company's Equities, Fix Incomes, Derivatives. An affiliation @Vietnamexchange;📩hnx@hnx.vn;👉https://t.co/IkeNYvGUHk",567,1214,1,1750,false,1177,"Mon Sep 17 02:43:38 +0000 2012","deptdefence-6.json"
"978661589002870784","JonathanLGregor","Gold Coast, Queensland","",57,147,0,8793,false,8262,"Tue Mar 27 15:54:40 +0000 2018","deptdefence-6.json"
"2733971311","43a6f0ce5dac4ea","Brisbane","NO TPP SHENHUA ADANI CSG SAY NO TO AGENDA21    praise God:that's me; a mystic n militant",4452,4981,439,90762,false,313329,"Fri Aug 15 07:46:01 +0000 2014","deptdefence-6.json"
"167600122","traverselife","On Bunnerong land","Trying to live a rich, full & meaningful life while hastening slowly, exercising occasionally & writing often (or not). Cranky.",1877,2889,42,71532,false,31200,"Sat Jul 17 00:49:44 +0000 2010","deptdefence-6.json"
"932854825087221760","FrankPangallo","South Australia, Australia","SA-BEST MP in the South Australian Legislative Council, after a career in journalism. An inquisitorial type championing social justice, fairness and equality.",1124,822,17,1880,false,4721,"Tue Nov 21 06:14:56 +0000 2017","deptdefence-6.json"
"866900105126854656","Zulutron","","Realist.",110,629,2,13158,false,10508,"Tue May 23 06:14:26 +0000 2017","deptdefence-6.json"
"1359038136","jimmicbreeze","Australia","Just a twitter tourist tiring quickly.",308,40,7,26203,false,35887,"Wed Apr 17 10:01:19 +0000 2013","deptdefence-6.json"
"1274749304","GmLEstrange","","",35,230,0,999,false,177,"Sun Mar 17 11:32:29 +0000 2013","deptdefence-6.json"
"899227831078494208","TheBigGEH","","",29,45,0,2883,false,3477,"Sun Aug 20 11:13:16 +0000 2017","deptdefence-6.json"
"2542290469","Raymartin55","N Qld, Australia","Former Army Officer ~ Championing #Veterans and families issues ~    Team Humanity ~    Personal Account",6388,4136,61,32335,false,23693,"Mon Jun 02 22:20:01 +0000 2014","deptdefence-6.json"
"15510386","dotrat","Mentone VIC Australia","Boston-born, USN Nam vet, Australian citizen. No time for racism, sexism, war, Trump or this govt's cruelty to refugees. Up there my son, World #3!",3024,4950,86,113334,false,116675,"Mon Jul 21 04:26:25 +0000 2008","deptdefence-6.json"
"2450621492","AlanJMitchell_","","One man band.Maitland.Australia.",2006,1878,345,44732,false,244719,"Fri Apr 18 00:53:54 +0000 2014","deptdefence-6.json"
"2410383770","AnywiseAUS","Melbourne","turning strategy into action",633,382,38,1684,false,1522,"Tue Mar 25 06:33:39 +0000 2014","deptdefence-6.json"
"4919154620","ByrnePip","","Mother, wife, feminist, advocate, supporter human rights. If you told me this would be the world 20 years ago I would have laughed out loud.",2402,4459,11,73402,false,33014,"Wed Feb 17 03:30:25 +0000 2016","deptdefence-6.json"
"1338702642","HoatsonRos","","",214,286,0,34487,false,26935,"Tue Apr 09 09:12:59 +0000 2013","deptdefence-6.json"
"1105621106487058434","FunnellMike","Cheltenham, Sydney","Recovering systems programmer and SE, now payments specialist.",482,341,4,20611,false,3063,"Wed Mar 13 00:06:28 +0000 2019","deptdefence-6.json"
"2912160817","robertwillis666","","Yeah I think the best way for a while especially now this has happened in your home address is being sent by the time of the most important things in life",20,58,0,464,false,160,"Thu Nov 27 19:20:30 +0000 2014","deptdefence-6.json"
"51127433","ProfesseurFreud","Canberra","Federal ICAC encompassing Australian Public Service  😊😉.",216,233,1,3678,false,2550,"Fri Jun 26 16:42:55 +0000 2009","deptdefence-6.json"
"1110831764799275008","AndrewBayes2","","Born in 67. Product of the Eighties. Tradie. Unionist.",113,391,0,6754,false,1487,"Wed Mar 27 09:11:45 +0000 2019","deptdefence-6.json"
